2025-08-21T03:30:57.930042,snapshot,,3.0,3.0,0.0,0,quote
2025-08-21T03:31:27.945927,snapshot,,3.0,3.0,0.0,0,quote
2025-08-21T03:31:57.952873,snapshot,,3.0,3.0,0.0,0,quote
2025-08-21T03:32:27.968887,snapshot,,3.0,3.0,0.0,0,quote
2025-08-21T03:34:03.883221,snapshot,,3.0,3.0,0.0,0,quote
2025-08-21T03:34:33.892369,snapshot,,3.0,3.0,0.0,0,quote
2025-08-21T03:35:03.908130,snapshot,,3.0,3.0,0.0,0,quote
2025-08-21T03:35:33.910041,snapshot,,3.0,3.0,0.0,0,quote
2025-08-21T03:54:11.371759,buy,KANYENIA,2.995,2.895,0.0,1,quote
2025-08-21T03:54:17.182778,sell,KANYENIA,2.98327283442568,2.98327283442568,-0.006727165574320043,0,quote
2025-08-21T03:54:19.221297,buy,OnlyOne,2.97827283442568,2.87827283442568,-0.006727165574320043,1,quote
2025-08-21T03:54:24.879344,sell,OnlyOne,2.987446853821313,2.987446853821313,0.007446853821312743,0,quote
2025-08-21T03:54:27.996184,buy,Prabhu ,2.982446853821313,2.882446853821313,0.007446853821312743,1,quote
2025-08-21T03:54:33.724590,sell,Prabhu ,2.9774468598904122,2.9774468598904122,0.00744685989041198,0,quote
2025-08-21T03:54:34.172081,buy,DrakeCoin,2.970637927048032,2.8724468598904123,0.00744685989041198,1,quote
2025-08-21T03:54:35.821706,snapshot,,2.9685828707733615,2.8724468598904123,0.00744685989041198,1,quote
2025-08-21T03:54:39.776452,sell,DrakeCoin,2.961949070556337,2.961949070556337,0.0019490705563368488,0,quote
2025-08-21T03:54:41.661548,buy,rough,2.956949070556337,2.856949070556337,0.0019490705563368488,1,quote
2025-08-21T03:54:47.307441,sell,rough,2.9521593962731374,2.9521593962731374,0.0021593962731371596,0,quote
2025-08-21T03:55:01.372784,buy,COLD,2.9471593962731375,2.8471593962731374,0.0021593962731371596,1,quote
2025-08-21T03:55:08.510969,snapshot,,2.9391968004082987,2.8471593962731374,0.0021593962731371596,1,quote
2025-08-21T03:55:11.689787,sell,COLD,2.9341968004082983,2.9341968004082983,-0.005803199591701766,0,quote
2025-08-21T03:55:27.576020,buy,RFK,2.9291968004082984,2.8291968004082984,-0.005803199591701766,1,quote
2025-08-21T03:55:35.342245,sell,RFK,2.923639445071101,2.923639445071101,-0.006360554928899004,0,quote
2025-08-21T03:55:38.518905,snapshot,,2.923639445071101,2.923639445071101,-0.006360554928899004,0,quote
2025-08-21T03:56:05.645292,buy,IT,2.918639445071101,2.818639445071101,-0.006360554928899004,1,quote
2025-08-21T03:58:06.921127,buy,TEST,2.798233546764474,2.713639445071101,-0.006360554928899004,2,quote
2025-08-21T03:58:08.181768,sell,TEST,2.8987891023200296,2.8141950006266567,-0.0008049993733434541,1,quote
2025-08-21T03:58:11.888216,buy,baselana,2.9109132891544465,2.7091950006266567,-0.0008049993733434541,2,quote
2025-08-21T03:58:19.668372,sell,baselana,2.8838266644121515,2.7992325627187786,-0.00576743728122138,1,quote
2025-08-21T03:58:21.300208,buy,JELY,2.8916381521852697,2.6942325627187786,-0.00576743728122138,2,quote
2025-08-21T03:58:27.989148,sell,JELY,2.872377586636325,2.787792175744918,-0.0072078242550819155,1,quote
2025-08-21T03:58:29.035884,buy,Lucky,2.9011927586917805,2.6827921757449182,-0.0072078242550819155,2,quote
2025-08-21T03:58:35.868257,sell,Lucky,2.880063427391084,2.7954780164996773,0.01047801649967739,1,quote
2025-08-21T03:58:38.409059,snapshot,,2.880063427391084,2.7954780164996773,0.01047801649967739,1,quote
2025-08-21T03:58:42.656057,buy,YS,2.8766592540025,2.6904780164996773,0.01047801649967739,2,quote
2025-08-21T03:58:49.404318,sell,YS,2.8380887145003473,2.7535033036089405,-0.021496696391059528,1,quote
2025-08-21T03:58:51.299990,buy,YZY,2.8167987772675667,2.6485033036089405,-0.021496696391059528,2,quote
2025-08-21T03:59:01.451754,sell,YZY,2.8389721551316733,2.7543867442402665,-0.01061325575973332,1,quote
2025-08-21T03:59:09.716385,snapshot,,2.8389721551316733,2.7543867442402665,-0.01061325575973332,1,quote
2025-08-21T03:59:12.430832,buy,cooked,2.8446887861753556,2.6493867442402665,-0.01061325575973332,2,quote
2025-08-21T03:59:20.770558,sell,cooked,2.8388664858445716,2.7542810749531648,-0.0007189250468351838,1,quote
2025-08-21T03:59:30.520141,buy,YZY,2.8338664918926018,2.649281074953165,-0.0007189250468351838,2,quote
2025-08-21T03:59:37.810036,sell,YZY,2.827829152534451,2.7432437416430444,-0.0017562583569554896,1,quote
2025-08-21T03:59:39.955734,snapshot,,2.827829152534451,2.7432437416430444,-0.0017562583569554896,1,quote
2025-08-21T03:59:49.050682,buy,YeeTardio,2.831124427002932,2.6382437416430444,-0.0017562583569554896,2,quote
2025-08-21T03:59:55.384051,sell,YeeTardio,2.805828654118541,2.7212432432271343,-0.013756756772865739,1,quote
2025-08-21T03:59:58.466289,buy,Towel,2.800828654118541,2.6162432432271343,-0.013756756772865739,2,quote
2025-08-21T04:00:04.733728,sell,Towel,2.7958286541185413,2.7112432432271345,-0.013756756772865739,1,quote
2025-08-21T04:00:27.464475,buy,TEST,2.6908286541185413,2.6062432432271345,-0.013756756772865739,2,quote
2025-08-21T04:00:28.776855,sell,TEST,2.791384209674097,2.7067987987826903,-0.008201201217310189,1,quote
2025-08-21T04:00:33.046012,buy,PCG,2.786384209674097,2.6017987987826903,-0.008201201217310189,2,quote
2025-08-21T04:00:39.921609,sell,PCG,2.780816211432878,2.6962308005414712,-0.008769199458529026,1,quote
2025-08-21T04:00:41.100096,buy,NEMO,2.775817190982045,2.5912308005414713,-0.008769199458529026,2,quote
2025-08-21T04:00:47.497688,sell,NEMO,2.7708171909820445,2.6862317800906377,-0.008768219909362482,1,quote
2025-08-21T04:00:49.202578,buy,FARTYZY,2.7658171909820446,2.5812317800906377,-0.008768219909362482,2,quote
2025-08-21T04:00:55.798578,sell,FARTYZY,2.7565886387559426,2.672003227864536,-0.012996772135464435,1,quote
2025-08-21T04:00:59.019265,snapshot,,2.7565886387559426,2.672003227864536,-0.012996772135464435,1,quote
2025-08-21T04:01:12.319560,buy,COBOTS,2.7464816213158314,2.567003227864536,-0.012996772135464435,2,quote
2025-08-21T04:01:18.582052,sell,COBOTS,2.740646138799304,2.656060727907897,-0.018939272092103013,1,quote
2025-08-21T04:01:27.855478,buy,Spectra ,2.736208795092203,2.551060727907897,-0.018939272092103013,2,quote
2025-08-21T04:01:29.400528,snapshot,,2.735646138802337,2.551060727907897,-0.018939272092103013,2,quote
2025-08-21T04:01:34.120591,sell,Spectra ,2.7695057080837167,2.68492029719231,0.019920297192309533,1,quote
2025-08-21T04:01:43.344211,buy,TARGET,2.7648485883806404,2.57992029719231,0.019920297192309533,2,quote
2025-08-21T04:01:50.918871,sell,TARGET,2.7598495622284163,2.6752641513370095,0.020264151337009317,1,quote
2025-08-21T04:01:56.276625,buy,DEATH,2.756354366347249,2.5702641513370095,0.020264151337009317,2,quote
2025-08-21T04:02:00.687806,snapshot,,2.784126710479262,2.5702641513370095,0.020264151337009317,2,quote
2025-08-21T04:02:03.037768,sell,DEATH,2.780030082169427,2.69544467127802,0.05044467127801994,1,quote
2025-08-21T04:02:19.212702,buy,Haru,2.775030082169427,2.59044467127802,0.05044467127801994,2,quote
2025-08-21T04:02:25.372981,sell,Haru,2.769446358454246,2.6848609475628393,0.04986094756283935,1,quote
